Rooms,Distance,Postcode,Bedroom,Bathroom,Latitude,Longtitude,Propertycount,Price,car_low,car_mid,car_high,Type_h,Type_t,Type_u,YearBuilt_bin_mod,YearBuilt_bin_new,YearBuilt_bin_new_mod,YearBuilt_bin_old,Landsize_bin_huge,Landsize_bin_large,Landsize_bin_medium,Landsize_bin_small,Landsize_bin_tiny,Landsize_bin_xlarge,BuildingArea_bin_0-100,BuildingArea_bin_100-200,BuildingArea_bin_200-300,BuildingArea_bin_300-400,BuildingArea_bin_400-500,BuildingArea_bin_500+,Year,Month,Day,Suburb_ID,UnitNumber,CouncilArea_Banyule City Council,CouncilArea_Bayside City Council,CouncilArea_Boroondara City Council,CouncilArea_Brimbank City Council,CouncilArea_Cardinia Shire Council,CouncilArea_Casey City Council,CouncilArea_Darebin City Council,CouncilArea_Frankston City Council,CouncilArea_Glen Eira City Council,CouncilArea_Greater Dandenong City Council,CouncilArea_Hobsons Bay City Council,CouncilArea_Hume City Council,CouncilArea_Kingston City Council,CouncilArea_Knox City Council,CouncilArea_Macedon Ranges Shire Council,CouncilArea_Manningham City Council,CouncilArea_Maribyrnong City Council,CouncilArea_Maroondah City Council,CouncilArea_Melbourne City Council,CouncilArea_Melton City Council,CouncilArea_Mitchell Shire Council,CouncilArea_Monash City Council,CouncilArea_Moonee Valley City Council,CouncilArea_Moorabool Shire Council,CouncilArea_Moreland City Council,CouncilArea_Nillumbik Shire Council,CouncilArea_Port Phillip City Council,CouncilArea_Stonnington City Council,CouncilArea_Whitehorse City Council,CouncilArea_Whittlesea City Council,CouncilArea_Wyndham City Council,CouncilArea_Yarra City Council,CouncilArea_Yarra Ranges Shire Council,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,ParkingArea_Attached Garage,ParkingArea_Carport,ParkingArea_Detached Garage,ParkingArea_Indoor,ParkingArea_Outdoor Stall,ParkingArea_Parkade,ParkingArea_Parking Pad,ParkingArea_Underground,Direction_East,Direction_North,Direction_South,Direction_West,Rooms^2,Rooms Bedroom,Rooms Bathroom,Rooms Distance,Rooms Propertycount,Bedroom^2,Bedroom Bathroom,Bedroom Distance,Bedroom Propertycount,Bathroom^2,Bathroom Distance,Bathroom Propertycount,Distance^2,Distance Propertycount,Propertycount^2
4,14.8,3023.0,4.0,2.0,-37.7613,144.75988,6388.0,447000.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,291,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16.0,16.0,8.0,59.2,25552.0,16.0,8.0,59.2,25552.0,4.0,29.6,12776.0,219.04,94542.4,40806544.0
3,14.8,3023.0,3.0,1.0,-37.7572,144.76093,6388.0,570000.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,291,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0,9.0,3.0,44.400000000000006,19164.0,9.0,3.0,44.400000000000006,19164.0,1.0,14.8,6388.0,219.04,94542.4,40806544.0
4,14.7,3030.0,4.0,2.0,-37.78774,144.76019,2276.0,610000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,5,27,275,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,58.8,9104.0,16.0,8.0,58.8,9104.0,4.0,29.4,4552.0,216.08999999999995,33457.2,5180176.0
3,27.7,3427.0,3.0,1.0,-37.6204,144.71138,1184.0,435000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,285,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,83.1,3552.0,9.0,3.0,83.1,3552.0,1.0,27.7,1184.0,767.29,32796.799999999996,1401856.0
4,7.5,3040.0,4.0,2.058564231738035,-37.74966965034965,144.90908618881116,9264.0,1577000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,16.0,8.23425692695214,30.0,37056.0,16.0,8.23425692695214,30.0,37056.0,4.237686696191206,15.439231738035264,19070.53904282116,56.25,69480.0,85821696.0
2,7.5,3040.0,2.0,1.0,-37.74022,144.89557,9264.0,1980000.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,2.0,15.0,18528.0,4.0,2.0,15.0,18528.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.74936,144.89669,9264.0,830000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,38,1/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.75382,144.89167,9264.0,886000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,38,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
1,7.5,3040.0,1.0,1.0,-37.75209,144.92255,9264.0,280000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,5,27,38,4/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,7.5,9264.0,1.0,1.0,7.5,9264.0,1.0,7.5,9264.0,56.25,69480.0,85821696.0
3,7.5,3040.0,3.0,2.0,-37.74487,144.91194,9264.0,850000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,5,27,38,1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,22.5,27792.0,9.0,6.0,22.5,27792.0,4.0,15.0,18528.0,56.25,69480.0,85821696.0
2,8.2,3041.0,2.0,1.0,-37.7388,144.89984,1308.0,445000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,5,27,39,5/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,16.4,2616.0,4.0,2.0,16.4,2616.0,1.0,8.2,1308.0,67.24,10725.6,1710864.0
3,8.2,3041.0,3.0,1.4878903760356916,-37.73864124999999,144.90170125,1308.0,700000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,39,1/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,4.463671128107075,24.6,3924.0,9.0,4.463671128107075,24.6,3924.0,2.213817771099632,12.200701083492673,1946.1606118546847,67.24,10725.6,1710864.0
3,7.5,3040.0,3.0,3.0,-37.75228,144.88429,588.0,1050000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,113,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,9.0,22.5,1764.0,9.0,9.0,22.5,1764.0,9.0,22.5,1764.0,56.25,4410.0,345744.0
3,5.1,3011.0,3.0,1.0,-37.79977,144.88887,7570.0,1100000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,3.0,15.3,22710.0,9.0,3.0,15.3,22710.0,1.0,5.1,7570.0,26.01,38607.0,57304900.0
2,5.1,3011.0,2.0,1.1420357751277683,-37.795899000000006,144.8926385,7570.0,632000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2017,5,27,44,8/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.2840715502555367,10.2,15140.0,4.0,2.2840715502555367,10.2,15140.0,1.3042457116716826,5.824382453151618,8645.210817717207,26.01,38607.0,57304900.0
2,5.1,3011.0,2.0,1.0,-37.78822,144.88361,7570.0,455000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,5,27,44,6/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,10.2,15140.0,4.0,2.0,10.2,15140.0,1.0,5.1,7570.0,26.01,38607.0,57304900.0
2,5.1,3011.0,2.0,1.1420357751277683,-37.795899000000006,144.8926385,7570.0,711000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2017,5,27,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,10.2,15140.0,4.0,2.2840715502555367,10.2,15140.0,1.3042457116716826,5.824382453151618,8645.210817717207,26.01,38607.0,57304900.0
4,12.9,3043.0,4.0,2.058564231738035,-37.689789361702125,144.89192021276597,3285.0,615000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,180,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16.0,16.0,8.23425692695214,51.6,13140.0,16.0,8.23425692695214,51.6,13140.0,4.237686696191206,26.55547858942065,6762.383501259445,166.41,42376.5,10791225.0
3,12.9,3043.0,3.0,1.0,-37.69744,144.89073,3285.0,755000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,180,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,38.7,9855.0,9.0,3.0,38.7,9855.0,1.0,12.9,3285.0,166.41,42376.5,10791225.0
4,12.9,3043.0,4.0,2.0,-37.68368,144.88976,3285.0,635000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,5,27,180,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,51.6,13140.0,16.0,8.0,51.6,13140.0,4.0,25.8,6570.0,166.41,42376.5,10791225.0
4,18.0,3037.0,4.0,2.0,-37.69655,144.75538,5556.0,677000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,187,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,72.0,22224.0,16.0,8.0,72.0,22224.0,4.0,36.0,11112.0,324.0,100008.0,30869136.0
3,18.0,3037.0,3.0,1.4878903760356916,-37.693151428571426,144.7445635714286,5556.0,493500.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,187,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,54.0,16668.0,9.0,4.463671128107075,54.0,16668.0,2.213817771099632,26.78202676864245,8266.718929254303,324.0,100008.0,30869136.0
3,18.0,3037.0,3.0,1.4878903760356916,-37.693151428571426,144.7445635714286,5556.0,610000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,187,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,54.0,16668.0,9.0,4.463671128107075,54.0,16668.0,2.213817771099632,26.78202676864245,8266.718929254303,324.0,100008.0,30869136.0
4,18.0,3037.0,4.0,2.0,-37.68175,144.74087,5556.0,737500.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,5,27,187,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,72.0,22224.0,16.0,8.0,72.0,22224.0,4.0,36.0,11112.0,324.0,100008.0,30869136.0
3,18.4,3029.0,3.0,2.0,-37.86713,144.71086,13830.0,520000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,55.2,41490.0,9.0,6.0,55.2,41490.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,2.0,-37.8765,144.69638,13830.0,553100.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,6.0,55.2,41490.0,9.0,6.0,55.2,41490.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,2.0,-37.86767,144.68409,13830.0,418000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,6.0,55.2,41490.0,9.0,6.0,55.2,41490.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,1.0,-37.86658,144.71221,13830.0,505000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,41490.0,9.0,3.0,55.2,41490.0,1.0,18.4,13830.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,1.0,-37.87711,144.68825,13830.0,492000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,41490.0,9.0,3.0,55.2,41490.0,1.0,18.4,13830.0,338.55999999999995,254471.99999999997,191268900.0
4,18.4,3029.0,4.0,2.0,-37.87051,144.7141,13830.0,680000.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,5,27,188,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,73.6,55320.0,16.0,8.0,73.6,55320.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
4,18.4,3029.0,4.0,2.0,-37.85146,144.67109,13830.0,472000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,16.0,8.0,73.6,55320.0,16.0,8.0,73.6,55320.0,4.0,36.8,27660.0,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,1.0,-37.87016,144.70606,13830.0,442500.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,55.2,41490.0,9.0,3.0,55.2,41490.0,1.0,18.4,13830.0,338.55999999999995,254471.99999999997,191268900.0
4,18.4,3029.0,4.0,2.058564231738035,-37.86794366906475,144.69113503597117,13830.0,530000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.23425692695214,73.6,55320.0,16.0,8.23425692695214,73.6,55320.0,4.237686696191206,37.87758186397984,28469.943324937023,338.55999999999995,254471.99999999997,191268900.0
3,18.4,3029.0,3.0,1.4878903760356916,-37.86794366906475,144.69113503597117,13830.0,490000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,188,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,55.2,41490.0,9.0,4.463671128107075,55.2,41490.0,2.213817771099632,27.377182919056725,20577.523900573615,338.55999999999995,254471.99999999997,191268900.0
3,14.5,3036.0,3.0,1.0,-37.7143,144.8315,2339.0,895000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,301,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,3.0,43.5,7017.0,9.0,3.0,43.5,7017.0,1.0,14.5,2339.0,210.25,33915.5,5470921.0
3,15.5,3038.0,3.0,1.4878903760356916,-37.720273235294115,144.80542176470587,3656.0,444000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,190,2/67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,9.0,4.463671128107075,46.5,10968.0,9.0,4.463671128107075,46.5,10968.0,2.213817771099632,23.06230082855322,5439.727214786489,240.25,56668.0,13366336.0
4,15.5,3038.0,4.0,2.0,-37.72394,144.8147,3656.0,790000.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,5,27,190,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16.0,16.0,8.0,62.0,14624.0,16.0,8.0,62.0,14624.0,4.0,31.0,7312.0,240.25,56668.0,13366336.0
3,11.7,3033.0,3.0,1.0,-37.7444,144.86124,5629.0,825000.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,56,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0,9.0,3.0,35.099999999999994,16887.0,9.0,3.0,35.099999999999994,16887.0,1.0,11.7,5629.0,136.89,65859.3,31685641.0
3,11.7,3033.0,3.0,2.0,-37.74761,144.8521,5629.0,806000.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,56,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,35.099999999999994,16887.0,9.0,6.0,35.099999999999994,16887.0,4.0,23.4,11258.0,136.89,65859.3,31685641.0
4,11.7,3033.0,4.0,2.0,-37.74083,144.85545,5629.0,698000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,56,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,46.8,22516.0,16.0,8.0,46.8,22516.0,4.0,23.4,11258.0,136.89,65859.3,31685641.0
3,10.4,3042.0,3.0,2.0,-37.72203,144.85994,1119.0,752500.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,136,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,31.200000000000003,3357.0,9.0,6.0,31.200000000000003,3357.0,4.0,20.8,2238.0,108.16,11637.6,1252161.0
5,14.0,3021.0,5.0,2.0,-37.7323,144.77861,2878.0,520000.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,193,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.0,25.0,10.0,70.0,14390.0,25.0,10.0,70.0,14390.0,4.0,28.0,5756.0,196.0,40292.0,8282884.0
2,6.4,3012.0,2.0,1.1420357751277683,-37.80887081632653,144.88043326530612,1808.0,555000.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,5,27,120,8/35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,12.8,3616.0,4.0,2.2840715502555367,12.8,3616.0,1.3042457116716826,7.309028960817717,2064.800681431005,40.96000000000001,11571.2,3268864.0
3,6.4,3012.0,3.0,1.0,-37.78867,144.87397,3873.0,793000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,5,27,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,3.0,19.200000000000003,11619.0,9.0,3.0,19.200000000000003,11619.0,1.0,6.4,3873.0,40.96000000000001,24787.2,15000129.0
